School ID,School Name,School Metro Type,School Percentage Free Lunch,School State,School Zip,School City,School County,School District
3945d51deb3a2bcd1346968ddf46006a,Falkland Elementary School,unknown,77.0,North Carolina,27834,Greenville,Pitt,Pitt Co School District
7cf8b50ab2ceb94015519a59e8aaeb89,Taft Elementary School,town,83.0,Oregon,97367,Lincoln City,Lincoln,Lincoln Co School District
3aa09172a431c785b028ee60d25ce673,Northwood Middle School,rural,36.0,Indiana,46573,Wakarusa,Elkhart,Wa-Nee Cmty School District
bc46aa8a77235fb9cddbbcdfafc65fd7,Cameron Park Elementary School,suburban,36.0,North Carolina,27278,Hillsborough,Orange,Orange Co School District
e529265fa3e9b962a44d989d99b4bc93,Bunche Park Elementary School,suburban,95.0,Florida,33054,Miami Gardens,Miami-Dade,Miami-Dade Co Public Sch Dist
86e1e0ca12d484527da129f02373f85b,Mt Harmony Elementary School,rural,16.0,Maryland,20736,Owings,Calvert,Calvert Co Public Sch District
849b082f36f85edeee44bbb754bee521,Endeavour Elementary School,rural,52.0,Michigan,48096,Ray,Macomb,New Haven Cmty School District
64f52746b416a6251d3d301f5cab8c2f,Catlettsburg Elementary School,rural,70.0,Tennessee,37876,Sevierville,Sevier,Sevier Co School District
4fadbf69dc8d7cd7d85be3c24375fadd,Kate Dowdall Elementary School,suburban,67.0,Michigan,48506,Flint,Genesee,Kearsley Cmty School District
d0296bb24ca8d996439bd887b7dcea2c,Grovetown Elementary School,unknown,71.0,Georgia,30813,Grovetown,Columbia,Columbia Co School District
f48049eba0275d40b1887e01c4cadd9d,Emerson Elementary School,suburban,89.0,New Jersey,7062,Plainfield,Union,Plainfield Public School Dist
4ec4d4e83ed6e4aa49b40abde7c18041,Lake Highlands Junior High School,urban,56.0,Texas,75238,Dallas,Dallas,Richardson Ind School District
e32cf842b04546d083c447874d87d7cc,Diamond Hill Elementary School,urban,94.0,Texas,76106,Fort Worth,Tarrant,Ft Worth Ind School District
1d600b96120eaae7b5e5295412b82b76,Oak Hill Elementary School,urban,72.0,Florida,32210,Jacksonville,Duval,Duval Co Public School Dist
87ccab13c97aec6e3422d84ab5cdba91,Northfield Elementary School,urban,63.0,Tennessee,37129,Murfreesboro,Rutherford,Murfreesboro City School Dist
d18f322af8651f13d965b6c18bf4e0f8,Herrera Elementary School,urban,95.0,Texas,77022,Houston,Harris,Houston Ind School District
bb1b8cbe89913fd0486cf0094bb14371,Sandhills Elementary School,rural,82.0,South Carolina,29160,Swansea,Lexington,Lexington Co School District 4
07ddb38f2c8301fd34e29f23c8bf386e,Northwestern Junior Senior High School,rural,40.0,Ohio,45502,Springfield,Clark,Northwestern Local School Dist-Clark
4251d753d73e6d277cc5c03d082811d0,Rickover Naval Academy,urban,86.0,Illinois,60660,Chicago,Cook,Chicago Psd-Network Sla
63abd98564dc8ee12c1703cfdac6e9c4,Graham-Kapowsin High School,unknown,48.0,Washington,98338,Graham,Pierce,Bethel School District 403
0b9bf2af5a757b94f35cde9d0b8a1705,Clear Creek Amana High School,rural,21.0,Iowa,52340,Tiffin,Johnson,Clear Creek Amana Cmty Sd
3182cee688e932d5de8bb9ecc4763c5f,Agnes B Hennessey School,suburban,59.0,Rhode Island,2914,Riverside,Providence,East Providence City Sch Dist
f2e9ebbabbeaf4b5e78f074db94cd9e5,Ethel McKnight Elementary School,suburban,40.0,New Jersey,8520,East Windsor,Mercer,East Windsor Reg Sch District
a62e7e884858806e8c80dffa23bb6e66,Niantic Center School,suburban,18.0,Connecticut,6357,Niantic,New London,East Lyme School District
f24b4dea477b720b14bb04ddab7404c3,White River High School,rural,96.0,South Dakota,57579,White River,Mellette,White River School Dist 47-1
33fcd39e2f87e14f946fdb5e490a0e54,Lawndale High School,suburban,90.0,California,90260,Lawndale,Los Angeles,Centinela Valley Union Hsd
0538bf0b34aa2840ce6ff0ea3ec526d4,Bruns Avenue Elementary School,urban,93.0,North Carolina,28208,Charlotte,Mecklenburg,Charlotte-Mecklenburg Sch Dist
8370c89c8b1509dec1e8e9ffd226502c,Rio Vista Elementary School,suburban,63.0,California,92234,Cathedral Cty,Riverside,Palm Springs Unif School Dist
d58c3a0934a738b7bac20aae9b9d5453,Fairfield Elementary School,urban,30.0,Virginia,23464,Virginia Beach,Virginia Beach City,Virginia Beach City Public Sd
59a25f8e2c2789529a92c8778d994e20,Olive Elementary School,suburban,48.0,California,94945,Novato,Marin,Novato Unif School District
c2cb24e57539c263f9d17c2eb5331e53,Monaco Elementary School,unknown,32.0,Texas,76227,Aubrey,Denton,Aubrey Ind School District
9449681285e2c7f83a4a1cc27dbe95f4,East Elementary School,suburban,12.0,Ohio,44011,Avon,Lorain,Avon Local School District
08fd6a1b9e378f7665cc68946187759b,El Camino Real Academy,town,64.0,California,93927,Greenfield,Monterey,Greenfield Union Sch District
e970cce8b7102e367535910d9526b552,Collins Elementary School,suburban,39.0,Florida,33579,Riverview,Hillsborough,Hillsborough Co Pub Sch Dist
cb03c8097dcac2f752a99fa0e983470e,Columbus Tustin Middle School,urban,69.0,California,92780,Tustin,Orange,Tustin Unified School Dist
600792934f0a0ace2abcbeb95d281324,Cormier School Early Learning Center,urban,34.0,Wisconsin,54304,Green Bay,Brown,Ashwaubenon School District
75f9ede8ec10871896ac90dc082af611,Ridge Spring Monetta Elementary School,rural,83.0,South Carolina,29129,Ridge Spring,Saluda,Aiken Co School District
8aac76f928de7f30bed53841666c95cb,Arredondo Elementary School,urban,70.0,Arizona,85282,Tempe,Maricopa,Tempe Elem School District 3
6a39853bd4fef8cf98b29c0be6a31b16,Harvest Elementary School,rural,60.0,California,93723,Fresno,Fresno,Central Unified School Dist
0c4a1636d2d871c2f2ed1a6efebf851c,Capitol West Academy,urban,10.0,Wisconsin,53222,Milwaukee,Milwaukee,Wisconsin Dept Of Education
21ed576012a3fddb7bbbfc7175deb4c3,Schwegler Elementary School,urban,65.0,Kansas,66046,Lawrence,Douglas,Lawrence Unified Sch Dist 497
e61454058109fdfff9a118b94ef0ba82,Greater Lawrence Technical School,suburban,84.0,Massachusetts,1810,Andover,Essex,Greater Lawrence Voc Sch Dist
f630d8deec4a43541ca563359ffe25b5,Bedford Stuyvesant New Beginnings Charter School,urban,88.0,New York,11206,New York City,Kings (Brooklyn),New York City Dept Of Ed
af2d46785b273a1d4ab2a760df5947ed,Cleveland Academy-Leadership,suburban,95.0,South Carolina,29303,Spartanburg,Spartanburg,Spartanburg School District 7
9ec884261ea676e00522fdc36d5a3bf2,H I Holland Elementary School-Lisbon,urban,95.0,Texas,75216,Dallas,Dallas,Dallas Ind School District
f0c475f49c397c04b84e2a783def600c,Cle Elum-Roslyn Elementary School,town,46.0,Washington,98922,Cle Elum,Kittitas,Cle Elum-Roslyn Sch Dist 404
f1424d80c241eacfabf9ee39c1ff6efd,Golfview Elementary School,suburban,95.0,Illinois,60110,Carpentersville,Kane,Community Unit School Dist 300
27a8f3d2dd534090897b59ade0c87d28,Thousand Oaks Elementary School,urban,43.0,California,94707,Berkeley,Alameda,Berkeley Unified School Dist
4c3e29f59ee483355b5041fdf9463da7,Waverly Middle School,suburban,56.0,Michigan,48917,Lansing,Eaton,Waverly Cmty School District
ef1321ac0943166ddd22000b23fec010,Marion-Franklin High School,urban,72.0,Ohio,43207,Columbus,Franklin,Columbus City Sch District
1db8124878d9455a60549c40b3fd07aa,Forest Lane Community Elementary School,rural,56.0,Wisconsin,53949,Montello,Marquette,Montello School District
4239187f9cbd15e28fa49608e2a63ad5,Union 9th Grade Center,suburban,70.0,Oklahoma,74012,Broken Arrow,Tulsa,Union Pub School District I-9
9e25f4ecabcab3f3550c9ecc3fb3a9a0,Lewis & Clark Elementary School,urban,75.0,Idaho,83201,Pocatello,Bannock,Pocatello-Chubbuck District 25
6bc6e3666c92c23caf0043405d394b4a,Gulf Middle School,urban,56.0,Florida,33914,Cape Coral,Lee,Lee Co School District
ca5a89827c3053c649b025d50d52f586,Jackson County Youth Center,suburban,66.0,Michigan,49202,Jackson,Jackson,[County Run]
a8a0df20646168c12bde0fd88f63d0d3,Littleton Elementary School,suburban,78.0,Arizona,85323,Avondale,Maricopa,Littleton Elem School Dist 65
11dcab2f3576d6f78d105a299b8d20db,MacKinnon Middle School,suburban,45.0,New Jersey,7885,Wharton,Morris,Wharton School District
cb359393ea2fe3b5b323a4234babc074,Rowva Junior High School,rural,40.0,Illinois,61467,Oneida,Knox,Rowva Cmty School Dist 208
358aa465c187d8aa2c420d4811a44a09,Sharp Creek Elementary School,town,80.0,Georgia,30116,Carrollton,Carroll,Carroll Co School District
54a14561a4b46e9b27917216fe0aa606,Norwood-Norfolk Elementary School,rural,52.0,New York,13668,Norwood,St Lawrence,Norwood-Norfolk Ctl Sd
02078d7a2dd86e8291fafa6a8109e8cd,Interior Elementary School,rural,72.0,South Dakota,57750,Interior,Jackson,Kadoka Area Sch Dist 35-2
b1433fc6c113973b54732f207a967799,Butler County Area Vocational Tech School,town,35.0,Pennsylvania,16001,Butler,Butler,Butler Co Area Voc Tech Dist
7ce1b038684ae0bdd41f24fc04ecbea3,Silver Crest Elementary School,unknown,55.0,Oregon,97381,Silverton,Marion,Silver Falls School Dist 4j
1c003b5b79f7c321e55cf0d7e896fbc2,Leo Politi Elementary School,urban,95.0,California,90006,Los Angeles,Los Angeles,Los Angeles Unif Sch Dist
ed0e9afa36c019bb6761ba90bb9dd098,Camino Real Elementary School,suburban,44.0,California,92509,Jurupa Valley,Riverside,Jurupa Unified School District
c6a81a6f5e9bfa863f63c138148587fa,Warner Middle School,urban,20.0,Michigan,48334,Farmingtn Hls,Oakland,Farmington Public School Dist
c00f8ae46d21d31769fd4eb62db026df,Henry County High School,rural,56.0,Kentucky,40050,New Castle,Henry,Henry Co Public School Dist
8b574e532f8a483ac3a24b1ba8300a3a,Itawamba Agricultural High School,rural,69.0,Mississippi,38843,Fulton,Itawamba,Itawamba Co School District
09af78bdaad5636f4a769d36ad582c22,West End Memorial Elementary School,suburban,56.0,New Jersey,8096,Woodbury,Gloucester,Woodbury City Public Sch Dist
bef964bbcfd00d77b0f047474e88176a,AL Holmes Elementary-Middle School,urban,94.0,Michigan,48213,Detroit,Wayne,Detroit Public School District
792a124f99d83528db5aea04d20cca36,Shallowater Middle School,unknown,40.0,Texas,79363,Shallowater,Lubbock,Shallowater Ind Sch District
3a581c2fe7885778b083f6c6947a823b,Pathways to Graduation at Schermerhorn Street,unknown,78.0,New York,11201,New York City,Kings (Brooklyn),District 79
f39aa85caa443092495c90edcb0479dd,Vine Street Elementary School,urban,91.0,California,90038,Los Angeles,Los Angeles,Los Angeles Unif Sch Dist
7033c635f6577d70a58e6fe73ccb9f8c,George Leland Elementary School,urban,97.0,Illinois,60644,Chicago,Cook,Chicago Public School Dist 299
3880b4941de2aea3214e9b05b631fda7,Anthem School,rural,10.0,Arizona,85086,Anthem,Maricopa,Deer Valley Unified Sd 97
0d00a0ccfa32cc3391c2b4ee44c43dd6,Lomarena Elementary School,suburban,35.0,California,92653,Laguna Hills,Orange,Saddleback Valley Unified Sd
44927caf65cdcc15afd591a0ef659071,Harvey Green Elementary School,suburban,25.0,California,94538,Fremont,Alameda,Fremont Unif School District
ca2e442bbbdaa4bcfcfc3c6f93eb6070,Northside Elementary School,town,33.0,Illinois,61254,Geneseo,Henry,Geneseo Cmty Unit Sch Dist 228
290bbdf97c50d2e1a5183beb2bd688e9,Plaquemine High School,suburban,85.0,Louisiana,70764,Plaquemine,Iberville,Iberville Parish School Dist
554f86b7f1fba9f5d16f00f2c931e196,Sage Community School,rural,68.0,Oregon,97624,Chiloquin,Klamath,Klamath Co School Dist 600
9e0d981b4266982a39deb69a8cfa8a4b,Dr Charles G Barnum Elementary School,suburban,45.0,Connecticut,6340,Groton,New London,Groton Public Schools
6f444ca9a9eb5f74d4e634c7ea6562ef,Unitec Career Center,unknown,66.0,Missouri,63628,Bonne Terre,St Francois,North St Francois Co Sd R1
23e48301ea46ec9db93148d6749625b1,George I Sanchez Collaborative Community School,unknown,70.0,New Mexico,87121,Albuquerque,Bernalillo,Albuquerque Pub School Dist
51fb61200b60061e4417089755304d6c,Boulder Creek School,urban,46.0,California,96003,Redding,Shasta,Enterprise Elem Sch District
e8646517982cd825bc30d52cf9c3f0c6,Traverse City Central High School,town,45.0,Michigan,49686,Traverse City,Grand Traverse,Traverse City Area Public Schs
162655150fe374623d791bb79075d35e,Belle Haven PreK-8 School,urban,95.0,Ohio,45416,Dayton,Montgomery,Dayton Public School District
70518618fd4dfab142677eadfd9d75ea,Pine Trail Elementary School,urban,46.0,Florida,32174,Ormond Beach,Volusia,Volusia Co School District
35e47110effc8c9c1dadcbafb78045a9,Davis Magnet School,urban,65.0,Mississippi,39202,Jackson,Hinds,Jackson Public School Dist
ca1df25cda3bf7819b96a5dc1955d3e6,Baker Middle School,urban,77.0,Washington,98408,Tacoma,Pierce,Tacoma School District 10
52e6c2db152935ad136631938c76e842,Monroe Elementary School,unknown,35.0,Minnesota,56003,North Mankato,Nicollet,Mankato Area Public Schs
37cf93583ac1de89f4ed0570317e8f95,Vowles Elementary School,town,49.0,Michigan,48858,Mt Pleasant,Isabella,Mt Pleasant Public School Dist
0dd078c31b9eb3559f1835c3d28f5d0f,Mt Airy Elementary School,rural,65.0,Virginia,24557,Gretna,Pittsylvania,Pittsylvania Co School Dist
bb90251b7f108e170dbe27e825318d9e,Tewinkle Intermediate School,urban,84.0,California,92626,Costa Mesa,Orange,Newport Mesa Unified Sch Dist
c795b728c1d87809ffe8bf9bd17a8a09,Check Elementary School,rural,41.0,Virginia,24079,Copper Hill,Floyd,Floyd Co School District
a899c52b29cd07fadbe8324fdb9b4b12,Pecan Valley Elementary School,urban,73.0,Texas,78222,San Antonio,Bexar,East Central Ind School Dist
09743dd322cfa72a94c2a48ffd9f9b0c,Project ACCEPT,unknown,41.0,Oklahoma,74127,Tulsa,Tulsa,Tulsa Independent Sch Dist
4288dc737fd7cde9f9dc9154317f407d,Pritchardville Elementary School,rural,45.0,South Carolina,29910,Bluffton,Beaufort,Beaufort Co School District
15764dacd6a157ce8581889911024e70,Throckmorton School,rural,51.0,Texas,76483,Throckmorton,Throckmorton,Throckmorton Ind School Dist
be6df5ff9184292697a4e65fa9db94b7,Central Elementary School,suburban,33.0,Michigan,48451,Linden,Genesee,Linden Cmty School District
e670146bda903da8824352b256723e9c,Metompkin Elementary School,rural,89.0,Virginia,23421,Parksley,Accomack,Accomack Co School District
021b6ac1a8285eda49d4cacb0621beac,Springbrook Elementary School,urban,75.0,Washington,98031,Kent,King,Kent School Dist 415
5009b7f64d56f4f39e53158f752846ac,Baskin Elementary School,rural,82.0,Louisiana,71219,Baskin,Franklin,Franklin Parish School Dist
d45d7d36e600ad91b2d8d5c33533b5b3,Mt Gleason Middle School,urban,74.0,California,91040,Sunland,Los Angeles,Los Angeles Unif Sch Dist
5382d00fb13d85b2e83bc2a7336fcdee,Providence School,urban,82.0,California,93036,Oxnard,Ventura,[County Run]
365acee72cfe22626b57d73d8bc1d791,Gorsuch West Elementary School,unknown,72.0,Ohio,43130,Lancaster,Fairfield,Lancaster City School District
39c070d6aac4368682388b3f1e11a401,North Shelby School,town,78.0,North Carolina,28150,Shelby,Cleveland,Cleveland Co School District
435f4472425c3af84aae138ef75897f3,Summerfield Elementary School,suburban,70.0,Florida,33579,Riverview,Hillsborough,Hillsborough Co Pub Sch Dist
d4af3f5f4f7ab490e05880b347e79988,Celerity Nascent Charter School,urban,89.0,California,90008,Los Angeles,Los Angeles,Los Angeles Unif Sch Dist
a651d62ce3085eddd7aec34536144cbf,Chenango Valley Middle School,suburban,41.0,New York,13901,Binghamton,Broome,Chenango Valley Ctl Sch Dist
59d0b5bd6042e11c3577fb145593b3dd,Silver Trail Elementary School,suburban,30.0,Idaho,83642,Meridian,Ada,Kuna Joint School District 3
a59de61b3723c9ed76fc10d37df88f1b,Adams County Early Learning Center,unknown,56.0,Nebraska,68901,Hastings,Adams,[County Run]
a77fde6f6e088e09a0f9ccf568e7cd2b,A O Marshall Elementary School,suburban,80.0,Illinois,60432,Joliet,Will,Joliet Public Elem Sch Dist 86
51e3be7063e9d539aafe4eda28d2463d,Dayton Elementary School,rural,0.0,Montana,59914,Dayton,Lake,Upper West Shore Sch Dist 33
96bb64c5bfc871adf0b6055acbeee8b0,Harmony Grove Elementary School,town,59.0,Arkansas,71701,Camden,Ouachita,Harmony Grove School Dist 1
8e08bcc6798a061a52078715353d3bb6,Einstein Charter High at Sarah Towles Reed,unknown,,Louisiana,70129,New Orleans,Orleans,Orleans Parish School District
e6bca67598845738749edd8fdd572224,West End Elementary School,suburban,65.0,New Jersey,7063,N Plainfield,Somerset,North Plainfield Pub Sch Dist
4c17ea49cb90c120028e6270777d41bd,Central Park Elementary School,unknown,47.0,Washington,98520,Aberdeen,Grays Harbor,Aberdeen School District 5
e5affd399ce3d3d19510b27bb6d5178f,PS 224 Hale A Woodruff,urban,85.0,New York,11208,New York City,Kings (Brooklyn),New York City Dept Of Ed
7200481a56bb8bc794e670e51b55a896,Rancho Vista Elementary School,suburban,41.0,California,93551,Palmdale,Los Angeles,Westside Union School Dist
efb40c4ba2aa08224b0cd652d0a1c00e,Sangaree Elementary School,suburban,68.0,South Carolina,29486,Summerville,Berkeley,Berkeley Co School District
fb236189f2e471a4b1fe7a5705aa5f5d,Ft Pierce Westwood High School,suburban,83.0,Florida,34947,Fort Pierce,St Lucie,St Lucie Co School District
7fc74f1493404a7a18a8ef183edb92fc,Judy Hajek Elementary School,suburban,27.0,Texas,76028,Burleson,Johnson,Burleson Ind School District
6eec89348405818370e80b4ef68cf27a,Belle Air Elementary School,suburban,73.0,California,94066,San Bruno,San Mateo,San Bruno Park School District
d9aad5cc73635a3f80ff73c060849285,McMahon Elementary School,suburban,77.0,Massachusetts,1040,Holyoke,Hampden,Holyoke Public School District
540448c92d9de9feb74ccfe493123b27,Northwest High School,urban,80.0,Kansas,67212,Wichita,Sedgwick,Wichita Unified Sch Dist 259
01a8c855ab77823cec10c185b1648201,Menlo Park Terrace Elementary School 19,suburban,43.0,New Jersey,8840,Metuchen,Middlesex,Woodbridge Twp School District
128caf281fd4095beb22e1ba29443718,Oak Harbor High School,town,46.0,Washington,98277,Oak Harbor,Island,Oak Harbor School District 201
d21fdd779c8302f144be74f9ab4ce3ff,P233Q @ 827,unknown,34.0,New York,11412,New York City,Queens,District 75
1ac7f4ab5dccd977baf108e613c1311e,Gavilan Peak Elementary School,suburban,15.0,Arizona,85086,Anthem,Maricopa,Deer Valley Unified Sd 97
ecc8069150ae9fc2ee5151e96e92171f,Urban Leadership Academy,suburban,85.0,New Jersey,7522,Paterson,Passaic,Paterson Public School Dist
7a018f1b5168908aa906021040f0abc2,Sunset Valley Elementary School,suburban,9.0,Pennsylvania,15642,N Huntingdon,Westmoreland,Norwin School District
46c230bfc086a2b00569aa15b9d1d780,Dover High School,urban,57.0,Delaware,19904,Dover,Kent,Capital School District
486c03c49610ef4f2c18584439d71f72,J H McGaugh Elementary School,suburban,10.0,California,90740,Seal Beach,Orange,Los Alamitos Unified Sch Dist
377040001ba78f8e33b16e98e700062c,Eastview Elementary School,town,66.0,Illinois,61520,Canton,Fulton,Canton Union School Dist 66
8d19daef1623a3250ef5033f28a2439c,Toombs County Middle School,unknown,95.0,Georgia,30436,Lyons,Toombs,Toombs Co School District
a20a840382e262457a063b6089d2bc5c,Robert J West Middle School,urban,73.0,Michigan,48180,Taylor,Wayne,Taylor School District
de6f9dd979e29ded84c20f1629db0625,Pine Bush Elementary School,rural,23.0,New York,12566,Pine Bush,Orange,Pine Bush Central School Dist
6808f70f1aea6ee6d0b27fa3567218bd,Rennell Elementary School,rural,23.0,Texas,77433,Cypress,Harris,Cypress-Fairbanks Ind Sch Dist
9c0e5dccfab59f9a4f0709424727829a,Math & Science Academy,urban,94.0,Arkansas,72401,Jonesboro,Craighead,Jonesboro Public Schools
84eec0ee4c7aff30e4bb2ab884333531,Rice School,urban,69.0,Texas,77025,Houston,Harris,Houston Ind School District
ab5f64c1322beef7b894026587dc5e49,Spring View Middle School,suburban,38.0,California,92647,Huntingtn Bch,Orange,Ocean View School District-Orange
b892b934ab699c179821fbdd0201f85a,West Elementary School,rural,31.0,Iowa,50644,Independence,Buchanan,Independence Cmty Sch District
a25b8e14d5c8e3f53db5a9d49620c4a3,Blake Primary School,town,77.0,Arizona,85344,Parker,La Paz,Parker Unif School District 27
f9e9f0699e4ffc92ea3c3a4d7fc401c2,Renaissance Institute,urban,70.0,New Jersey,7302,Jersey City,Hudson,Jersey City Public School Dist
16e12be2a6eceece37d37baa040ba6fc,Benton Middle School,suburban,35.0,Arkansas,72015,Benton,Saline,Benton School District 8
e1acd9d55d8956900d0fdf8a9520dd95,Lee's Summit High School,suburban,22.0,Missouri,64063,Lees Summit,Jackson,Lee'S Summit School Dist R7
ebc4cbcc300c56df2cab6914cdcb4400,Oak Grove Primary School,unknown,59.0,Mississippi,39402,Hattiesburg,Lamar,Lamar Co School District
39d780e962c661fc2d48175140b7b024,Cabell Midland High School,suburban,57.0,West Virginia,25545,Ona,Cabell,Cabell Co School District
f9bb4ab218f602678a06d909e50f5f66,East Houma Elementary School,urban,93.0,Louisiana,70363,Houma,Terrebonne,Terrebonne Parish School Dist
4439c13c45292cf80b0e189faa32c820,Rosa Parks-Edison Elementary School,urban,30.0,Indiana,46217,Indianapolis,Marion,Msd Perry Twp
98e227f5b73742a16efa18cd8fd5bfac,Hemlock Middle School,rural,36.0,Michigan,48626,Hemlock,Saginaw,Hemlock Public School District
55e6e292d2eae5262af98f998331db70,Metzger Elementary School,suburban,65.0,Oregon,97223,Tigard,Washington,Tigard Tualatin Sch Dist 23j
5f10fb2be2f36c5a1b68d2f5bc02a1c9,North Central Middle School,rural,78.0,South Carolina,29067,Kershaw,Kershaw,Kershaw Co School District
7bf1cdb76db8e6def3fb7303275db423,Little River Elementary School,suburban,95.0,Florida,32825,Orlando,Orange,Orange Co Public School Dist
c9d9ac2235cf81400a6aedf0c381e86a,St John Elementary School,urban,58.0,Louisiana,70605,Lake Charles,Calcasieu,Calcasieu Parish School Dist
7e86f3bb67a060b8096ae61f805c444b,Breckenridge Elementary & Middle School,unknown,42.0,Minnesota,56520,Breckenridge,Wilkin,Breckenridge Ind Sch Dist 846
ff58c6ec47bea48384fac534f190159a,Sylvan Heights Science Charter School,urban,84.0,Pennsylvania,17104,Harrisburg,Dauphin,Harrisburg School District
4cd6431aa672308be3234c2a96aa013b,Hillside Elementary School,suburban,42.0,Pennsylvania,17070,New Cumberlnd,Cumberland,West Shore School District
8591b74584061085405c6020f39abbcb,Indian Ridge Elementary School,suburban,8.0,Colorado,80015,Aurora,Arapahoe,Cherry Creek School Dist 5
47724aaa1d68ccd7cab1ecda155b31f1,Cambridge Central School,rural,38.0,New York,12816,Cambridge,Washington,Cambridge Central School Dist
fed3682306e2427915b72a4b9266c380,Adairville School,rural,50.0,Kentucky,42202,Adairville,Logan,Logan Co School District
2ad4c9dca7b9154d4b1c51cc3ce200bd,Atwater Elementary School,suburban,25.0,Wisconsin,53211,Shorewood,Milwaukee,Shorewood School District
f2a6657e6d8b2eb24b7818dd22844495,Windcrest Elementary School,suburban,70.0,Texas,78239,San Antonio,Bexar,North East Ind School District
5e8b384cf5e06efe86226080d83e25b4,Whitehall High School,suburban,41.0,Pennsylvania,18052,Whitehall,Lehigh,Whitehall-Coplay Sch District
ee19a1ea0e51a3b9947145c9e9a2d9ff,Ethridge Elementary School,suburban,22.0,Texas,75056,The Colony,Denton,Lewisville Ind School District
09b00c2a3b6cfbb1c8731c00486a149c,Mater Performing Arts & Ent Academy,suburban,74.0,Florida,33016,Hialeah Gardens,Miami-Dade,Miami-Dade Co Public Sch Dist
b450b84774563923061dfb11b1bed211,Parkview Elementary School,suburban,81.0,California,93041,Port Hueneme,Ventura,Hueneme Elem School District
059144cc63dc50238f233cbfb8dd9e64,Edmund G Ross Elementary School,urban,76.0,New Mexico,87109,Albuquerque,Bernalillo,Albuquerque Pub School Dist
8ce3a87fe0ad94c41b17c2a8c2d70d13,Early Childhood School,rural,33.0,Texas,77657,Lumberton,Hardin,Lumberton Ind School District
56417369b0a142b6e8a72a2ee1159806,Zenith Academy East,urban,74.0,Ohio,43232,Columbus,Franklin,Ohio Department Of Education
20be79689d45ce02b9eedeaa42f11cb2,Wakeham Elementary School,suburban,89.0,California,92841,Garden Grove,Orange,Garden Grove Unif School Dist
1209db9518266530e5313d1e62683949,Ray D Molo Middle School,urban,95.0,Louisiana,70601,Lake Charles,Calcasieu,Calcasieu Parish School Dist
2eeff01747585f7963c4e3c7efd6c0f3,Lucille Moore Elementary School,unknown,68.0,Florida,32405,Panama City,Bay,Bay Co School District
44874ffcf71a3a3e51205514b033bac4,William Lee College Prep Academy,urban,72.0,California,95820,Sacramento,Sacramento,[County Run]
716516ea68d8c4a195080cfe456013ff,Mason Central Elementary School,rural,47.0,Michigan,48133,Erie,Monroe,Mason Consolated School Dist
8c4eb29376fe19eca25b6cf35778e357,Annie Rainwater Elementary School,suburban,50.0,Texas,75007,Carrollton,Denton,Carrollton-Farmers Branch Isd
2daef24df9e87f05fe05ed9eaa92e457,Highwood School,rural,11.0,Montana,59450,Highwood,Chouteau,Highwood Pub Sch Dist 28
a2ce8f6238d5b589601a6520ca3ba74f,Northeast Elementary School,urban,22.0,Massachusetts,2452,Waltham,Middlesex,Waltham School District
cdd5db99477fc7acdd2270985a7ffb00,Laverkin Elementary School,town,74.0,Utah,84745,La Verkin,Washington,Washington Co School District
9f430cfbd27b9fa2026f7a8a41bf51c7,Highland High School,rural,23.0,Iowa,52327,Riverside,Washington,Highland Cmty School District
abfe8bab14b1615f2c5f016cab0f8c1f,Ojus Elementary School,suburban,78.0,Florida,33180,Miami,Miami-Dade,Miami-Dade Co Public Sch Dist
33ac9f29b6060f2e222a7bb9f10cc0a2,Mt Vernon Middle School,town,54.0,Ohio,43050,Mount Vernon,Knox,Mt Vernon City School District
f8f094d098f4b2ae1defb9bf29f02d0f,Cerra Vista Elementary School,town,42.0,California,95023,Hollister,San Benito,Hollister School District
1b52ff9a37dfe15f886edd683a291f9e,Darrington Elementary School,rural,66.0,Washington,98241,Darrington,Snohomish,Darrington School District 330
cfee8f822f29e409415f89f32142ecc1,Odyssey Charter School,suburban,29.0,Utah,84003,American Fork,Utah,Utah Department Of Education
2297bd9e67688119207682699ea104a1,Choteau Elementary School,rural,36.0,Montana,59422,Choteau,Teton,Choteau School District 1
b17e1d74ccee0be46c260b71319da9ab,Rogers Heights Elementary School,suburban,90.0,Maryland,20710,Bladensburg,Prince Georges,Prince Georges Co School Dist
bba472d0d48e7e46a619ea79a284c81d,Ventnor Head Start,unknown,,New Jersey,8406,Ventnor City,Atlantic,Office Of Head Start
0126372c0ddd30b01a00033206faeab6,Bridgeport Middle School,town,72.0,Alabama,35740,Bridgeport,Jackson,Jackson Co School District
18e9dbae1013ee419acab3864193fec8,Dawson Springs Junior Senior High School,rural,64.0,Kentucky,42408,Dawson Spgs,Hopkins,Dawson Springs Ind School Dist
69f6f33df3ca644f6509fe0790ac3c03,Weiss Elementary School,suburban,46.0,Michigan,48183,Woodhaven,Wayne,Gibraltar School District
30ab5d32b6476c795031fb06c6d5707e,Fairview High School,rural,33.0,Montana,59221,Fairview,Richland,Fairview Cons Sch Dist 3&13
9ad56081d15524ef09683eb97097b55e,John Glenn Elementary School,urban,89.0,Texas,78227,San Antonio,Bexar,Northside Ind School District-Bexar
3df94e2a508b3cfc03ce5e74b11ccd73,Farmington Elementary School,rural,60.0,Kentucky,42066,Mayfield,Graves,Graves Co School District
15f68697207c60ef1960e2ef079a71be,John Adams Elementary School,urban,74.0,California,93637,Madera,Madera,Madera Unified School District
