Project ID,Donation ID,Donor ID,Donation Included Optional Donation,Donation Amount,Donor Cart Sequence,Donation Received Date
b35ab1cd49f358c320606f059a3e2f7a,d0892f9e5beb96e6f657126a20a8806a,e8eb42dc0684376194362a5eca07387b,Yes,25.0,1,2015-04-15 13:12:27
e171d6a22a9db4c40149669a8bbaa566,e95cdb7a8dc3cbf184d3b35392460f6d,89176a397020204abe5db63eaef4949f,Yes,25.0,1,2017-07-16 22:41:21
980147880df0b781746609fb546058ab,ba12e901fcdb3a03b578f150f6cfffe1,70c2574c7f69a162ab2fcc092b4a304a,No,50.0,1,2015-07-03 18:19:27
97e1e3b4b4078bd12831f2cadc488e37,b40ad95c4d7447b3ae410bdb0c636d4f,c6243110936179cac453a0f6587fd773,No,100.0,3,2017-12-18 01:52:40
0bc46183212a7c8e096993ab9f168f52,64a6390b88a9960eb5fc7c0a2ec9d9bb,fdbf9786f50a8bdfa0c3aec90c1b076a,Yes,50.0,2,2016-09-06 12:21:00
6633effd8623634af783c3c7fbd11bf2,51f7a4dcb3c5cbcbab09ba92105ebda5,1df1be4b948872c691fb86f178f1c7c2,Yes,20.66,1,2013-01-30 23:50:07
d9fbaa8777cad8848e82e7c53fff35f4,d8a5933fe53ae938be2130d41b5faeae,bf5578c3185c103105217e906369893f,Yes,15.0,1,2017-01-23 13:16:08
86ce8b3f82d5ca6ec7f7d4b49a790fb5,654188969987446bcaeb1923e5da3cdb,3a46f0fb81246a9a9bed4274bf6d4e9a,Yes,100.0,1,2015-12-30 23:29:41
f559640438148a47cafd10b4048b4323,5164e3b7fb0c63019bad099954670a7b,6463bcfb10b1f847868196c78fe83284,Yes,50.0,1,2016-04-26 22:47:21
3b828a52927b764b7711db7168159012,9d56c967ab0aa2e40a1ee18cf43dc1bd,d74df3ecd3a2bae6e967bb21310617bf,Yes,1.0,109,2017-06-28 19:41:04
f9e32badc305be2d90cda5c0b921686d,9caca50ec7f77401d2bcd1c49005a700,2f14187bed39e28d87c44ce276fa5871,Yes,200.0,2,2014-02-22 13:55:53
945ed4ed7cf0487dc8d8055f51ab0be4,78d3f5ce744b3cfb85bf8f54f7674ae1,bb8e6813cc1a50a2f7196b82e0ff29ce,Yes,25.0,1,2015-02-03 07:05:12
8f8d06ec1a5601d85ac56b11979a90ef,abae3517b8294ac2d6605c2047f290a7,b9bf2914e43d0ed352324ae54db220f1,Yes,25.0,3,2018-04-03 14:07:24
414582b0d2eb14efe2995e43ed2c6c40,41565b5c5364d6e70072c625da8da406,898d5225102f894339a08cbc67fd76ff,Yes,25.0,1,2016-08-08 19:04:15
fc0d79b0d467849821faa5b3afc9e761,82c48656825da4afff44f1164f0b51e1,2226012ccd4b87edb066836072490d78,Yes,114.36,22,2015-05-06 10:53:24
1469b4a8f42774269961f66efc421947,0acb1c88162f5ab884e402cf5abfc6a7,ea93ec9939c78af07b23f1cb4f061d49,Yes,10.0,2,2014-03-15 09:30:12
4a495eccbcd9f59d9757442b35b18283,d8a1dcaac7417ab12dd071a6aa2d1def,9cccc519270e4d8aadbde85c7de175df,Yes,100.0,1,2015-09-11 17:16:20
79bd8fbfcbf18ae9ef82e87215838ba6,41d0a765d46ebd92c55bc46b3dbccb36,78e665afafb5424fc1c632f89e8206a7,Yes,30.0,6,2015-09-02 21:24:40
ef66d21a08271addbdb757947aff8757,3998a43e315a9acbd3465963e56fb87d,b88144acfccebb1030abdce40ac9fe54,Yes,150.0,8,2017-11-15 03:36:03
13112951b8425fe3e0cbf943b1697eb5,ec3cf6e604f160f43822b109bd2c7017,fb53e8991bc1fb938a9d68d2ad7b50a4,Yes,20.0,5,2013-08-09 00:56:41
e771174cab01d55dcd0ae988dd4fcfc3,37a632bb2ab97d54290d44bbca17a451,4600b2fb674f91a5c740ecb10daa9880,Yes,10.0,3,2014-01-20 20:15:30
949a3030b375ffb086428662bbee35b9,bc28ac3a7078be050703033d32f9cee4,c212beb4ef4e9a7ef00f61710a41f20d,No,10.0,78,2015-06-04 00:40:56
0378b6a177fd71d4416b764538b9daa8,ae83976fdb3de243fabd570c8cdd885c,0cd96e83a645971f6deb4559262b7688,Yes,1.0,231,2017-12-19 08:25:33
dd9f9aeb8f9404e69b253595b7be184c,7458ba1fa0ec7be9751502bbe86f9fcc,c2815fb710a0972304bf059b97fcf294,Yes,50.0,4,2015-08-21 18:26:14
b4de5b69efabee222a4034eb4c830b7c,bbb1e99514c3348f09d0cf0037cf47da,b58b7c9809b881b6187a72515506505f,Yes,50.0,1,2017-11-28 23:13:29
62d9297b8b0bd5ae478e4a835af85910,c482dab9d70c036d3d960611c888bb92,f464dce98c2aac92f880891e795c11ee,Yes,25.0,4,2018-03-09 13:27:45
55021d46b22ad3734903ba6f8aa72528,6fb7f16f83574c56e56ed3a1f32217e5,d64410121c555ec58e27ae64b6af2c87,Yes,25.0,1,2014-01-09 16:28:16
7d62ab8c32ebad2a4e75508a1546cf96,d26125d32d6d7582d113e0c84ed570fe,e3cd7ac2e497ca49f377ea651028b070,No,10.0,265,2015-08-07 06:05:26
4cd83218e93c3d3fed15ef0b7fd53e55,7c8ec6012944264623aa86388ae3fdd3,badd157c2103857da7a226551987b38b,Yes,50.0,6,2015-12-06 12:58:01
76fb409ebd74f15820de86fafdff216c,77d1cbe2fbda7810c14aab400c3c8d64,7490b2cdc2398b261c40b67ed975c37a,Yes,250.0,2,2017-01-30 17:04:37
78ebbe753b5062b2a2d0dd54056c90bd,15a029d94cf9500e80b2ef8ee62e5ec6,8ba47233039a43a50a27c46980e3a335,Yes,25.0,1,2017-01-04 07:26:35
deb5206f3925cb9e8c68334fd603cd3d,55e62aac74c047fa7debcbbac8ac0074,a161ffa103a705fe51a41b74017c73d8,Yes,10.0,3,2016-11-29 16:34:00
0c8a97634023c08d3d049294c7209bed,aadde170d8a05a2c026a9de5dc45c5d0,24886334d339aed739b7ed0b1f32a5e4,Yes,100.0,1,2017-12-08 13:35:15
3255d1b413b4f8dafc8d084834f18af2,0b5380126f48e342f3508a27f84d0891,e19d332007e8da4941a0a1677981f679,Yes,10.0,19,2016-05-18 14:45:01
db774b53f6c1d87d3c8b4031eafe3bbe,f21a4a1c62823cb1d24f20c339dcab5e,8894fe789bdc1385cd5277b1566a15d5,Yes,25.0,1,2015-09-01 21:21:48
5538f8e86c8add48d3c2efc5a8ba9544,d99dda3b123e9c0e39bee032bfd74568,692d078c370d702baf33a587078ffbf2,Yes,50.0,5,2016-06-26 14:22:24
e75d9a38d9c74fee6204c586442076a1,03111812471b19ec10175dddc5c0e4ce,3f993b744f8bfc7a05399168c13d3fd8,Yes,10.0,2,2016-04-30 00:09:57
842afc549d3799a680c9b07abdf646ed,5a79269b28e1dd6b8f7cc7f2eb444840,0aec4b5dd5261abaa83ee4662ce166eb,Yes,38.09,121,2017-06-09 02:59:54
95fef36fcc7563af2c98513f212b5e40,49adc85c2b172ea13c609b613cb1aab4,dee8f7fdf1f7911b7324d5587c7fa063,Yes,100.0,2,2016-03-31 12:49:23
7dc931d07541ff3e8414500091a8d201,717797782ea6d2605771d37c4e6af041,492e2c2d3647130073815332096a4250,Yes,99.0,1,2017-07-29 15:49:08
79bebddbf582d63795e65eeb0416f203,26da26fe513c3113ac929faec7a86209,4fa8cc0666e525797e4997c4323af4c5,Yes,25.0,8,2014-12-01 21:00:32
928eb9d0fa12797d9904caa247dd4cd1,d2ee1e5852f6e8e5d8eadc9321fe1485,9bc2fb73dcd2b8128aeaa3c01a208cfd,Yes,10.0,2,2017-10-03 16:22:12
242b0ba672a72cbf62a8f6627270337c,450c9043559863fc84d3c039f4db204f,e885a560650ecf3054839a87e0894498,Yes,200.0,2,2018-04-06 22:15:11
ca1c2c2841f569f00903fdb5ae30a583,5eb9b4bd2d54f954af3b84c0d499427f,1d18746dcea8ced64b67b51ae7a3f264,Yes,11.0,7,2013-09-28 19:54:21
c36f6ee52885f0fb52847f122a19d15c,45d3e6128a1e1196fd99c7e4cc3bc477,ee45672b05f82a0a1e8b9545d48da0eb,Yes,247.82,64,2017-02-20 17:50:49
54a0211077bea07d84edf1bb67ed03eb,4e26792ec869a8dcdc6050c2f845e587,fffa3203076f1fb96286ac29a7c8f87f,Yes,50.0,1,2015-02-25 14:34:11
7dd9c6ab85eef18ea7f926f8f50c5805,d82066a4953a122f4809a04dd708561b,07358a7e740f405c90d11c39945a924e,Yes,50.0,1,2017-08-04 17:21:25
bff2bc0df29779ad746a525da8071639,875912ddc7c889077d32e4dde8694478,66d117416ab2b868adb77876b99f37ba,Yes,25.0,5,2015-12-02 18:46:36
8fa93e734faf4af7c69b8ea1beec43a9,579b166113052d4162c0e50d2db706db,23a2a631a067313a64fa49cc0101e838,Yes,25.0,10,2016-03-30 17:12:25
2ac2d608c15393fbb1daf51f733605af,7068c5b01ddac2ced6b227c50c014a43,59c69dc7f045833a70ddc56a53bc3dc4,Yes,50.0,1,2015-09-14 15:30:36
286df7bdbc8f33a81196fbdd8d14815d,0e85648423489a3f51dc868f082c4584,2d8251da14b84c5972459e4d02b36060,Yes,32.0,9,2015-10-16 10:47:35
060c7ba361a09f0a1ad774b050596e49,024b9adcba7ae8b38aba7f2ecbd1868b,ab16d48e90cb5bf99889dfd191b6328c,Yes,25.0,1,2017-05-11 14:58:12
7a2175dd22ba53d70efd7a6fc76a4fc8,bcd511fbdbc881f56e40b3808b77d6c1,0345d41468cd37b6807ab7aaa9cbbfb0,Yes,30.0,1,2016-08-12 13:06:47
4a9df66cc8059e90193d1fc565b2b916,403fc12d7a0b1c929e3bfc7d1080e029,2595730fba3601c9cbc55ec5dfd0446a,Yes,15.0,1,2017-04-04 22:51:16
3e46aa54aecc6d984d7622631973bfcd,6f383028a0881f6fcfe68ea3cbe13b99,518029fd5207c6861517a3b5dccbad79,No,25.0,6,2017-10-22 16:50:27
fee0ae57c38a9950a321cfd1be8e9024,2368e900795d6a6839c9f9d94c201f15,91bca674d7b8e79e59066dece0e07a51,Yes,25.0,1,2015-09-29 09:51:30
c3596bcad142996dd1426abd3baf49a3,3737164ee511de7174dee98b60ebb384,73a3491cc38e285b221aa68f6cf9e51b,Yes,85.86,7,2017-09-18 18:19:52
a5fc932daaf728db981414771e97624c,90134d646884c706adb241df569e1f69,32d119a0b5085029ab5cbde39713ad8b,Yes,300.0,1,2014-11-30 17:09:07
e2b7c538ed4638b5c366d250e6ce0cd4,b5bbcf2689529d419bf20aad1acb8d33,7df917ee7fa3a11ab81c4ea36323c0f4,Yes,25.0,1,2016-09-20 21:54:45
050d0749963f3b8b33c0beadec232f5f,4de5ede22b2f25367059f00b9b529b4b,aa5348ca78a1edd79818dc2b2e9e7fdb,Yes,50.0,1,2016-09-01 21:32:09
bd9c43809cfba7fbb3e228206de26263,26fd9cb3cf9e686f447f525009feb5d2,4a50b1bc5d8f3416dda69c9c8c1162a8,Yes,99.0,1,2016-12-15 10:04:11
3e6c306cdbd51e8aea4ed72a4c3427f6,177064b89b41cddc2f35e58a7f84ab55,2aa4dd0b5c31c6122a9ed9d51240a5be,Yes,10.0,1,2016-03-09 16:54:24
67e799afa635f9425a8a3f55d938b8fc,66982052b634aab01157bdfd20d8da4a,cfae33597766bdea36a1c82386e4991b,Yes,25.0,2,2016-08-25 12:50:51
b091a2d53c6ec6882d6b4651f68a4ac6,8c9ed7a58c741c1ad5f0b0c27cdb9285,e3de4f68fa53efc42014a5218c5a7aa9,Yes,100.0,3,2015-12-09 21:40:35
08d005d782298ee2ad2dc9095b849dd9,ea2923fddc625b8d3dfa1257994d52fb,cf0346b9717e87ab86d4774ffa83638f,Yes,25.75,39,2018-02-04 11:52:41
d2a85009026d72daf990edb53ef43616,264be9ba282d4d6e7c47a07c9db9f76a,b5efb6b07fca0d49c5443f118e36be95,Yes,50.0,1,2013-08-07 09:44:30
cbd67d6def386c91b6445e3749c9df38,dc3e873079505e7ae888f1e756f8b512,8693fafa721221aa6286182c7b2081d1,Yes,50.0,1,2016-09-23 13:26:21
eff5d669cfbd3e8460170edff7790408,57cd24b46ebda01900336628c8583ce7,14ea67dffe946787e6b6dd96ff8c91f5,Yes,50.0,1,2014-01-19 17:36:42
2a69b970a56e10acc5a55f04e609db6f,082177182839787223614659c92b576f,65b50c2021d904f4984daf7ed72b6d88,Yes,18.21,32,2017-10-19 22:36:03
ae9f72be33801aa70fcab205165ac4b0,157fd7c1dad194b77cf0d5c62bc506fd,7851fa49000fc9742c2b50fc80ac5d4a,Yes,25.0,1,2018-05-08 21:05:27
abc0de282c7a5b468f7dd91c572ca98e,f8bf7d0df04616bcf20178f007dfb308,30fbb362414143ade8c75fc58931cc9e,Yes,50.0,1,2017-08-17 11:53:25
224418c15802ed1d569974eb2bcb13d6,b6c24b8f3c82e6cdae7f83f3a3a96a73,c9648d624543076ed013772e3a623c95,Yes,25.0,2,2018-04-06 19:39:27
75564685ab7b6d6d055722b92e940f82,9679930444e226dbe53ef8027424c8bb,9a38f8ca52949bb570d4356bb01c5bbc,Yes,50.0,1,2016-09-28 00:12:25
9dd3c5c3f836b86bb5d79d10e2b98b33,82a0029d83c8a3c25268127c2e551dac,caaa55898d92cb75fae2853d5247893c,Yes,10.0,1,2016-08-24 05:13:54
6cde15cb1adce1908867fe92e1e7d366,aa86acc79ed3878b920e171c84d98a8e,c376c98b0cdb746cf025bb21ee810376,No,2.0,1171,2016-09-23 00:20:00
cd9f237fbe482857d6c2ce0ab8b6e3fa,fc1a8135cdd02917be5d180a82352e67,e78ddf34a776bc1d6e4fb5a96fdc594f,Yes,50.0,2,2014-12-17 17:21:41
5ee84960e1bab50ed97738caaa38198d,2f16d0f5102ae8c0bc2721ca19548ca4,44955024dd0422ec5de9609545d743b0,Yes,25.0,1,2016-09-09 08:22:43
e3571b12f3875d38085d10a2e240938a,002d41f2c446e5699f16a7474aa46178,18eecd340ed3ed8e5f3da881f33bb25e,Yes,50.0,17,2018-04-13 12:26:32
47ffa16a982e3f16301474c9c3a24e94,5a6c62db8cde13e3546654a2b377a8bf,39c6926db0fdd0ecc0ae86d5f489938e,Yes,10.0,1,2016-09-23 12:46:06
9c62d35a52857f4f89d7c7dd2a3ac353,eab56fbc689849d97763f494fd617013,cab565da98f99b8c9e6ac75c82020888,Yes,39.18,150,2016-07-10 16:17:06
d12e6dc3f1e4eab4c50d3f75a05fa950,770007c1f7fb34bdf99fd0fe1b0b514d,fc3fc97204eda96c0dc633cbdd9fc573,Yes,50.0,1,2018-02-07 14:20:38
d2096f35620ee5be7c92b6f4f3c20a3b,3f03d18a3de0fa56acc3a41c52797dc3,4750d646a109a8e7ca1169dc77b9897e,Yes,25.0,1,2016-10-04 21:51:28
e2326a33143bbf3aee3778bc2b516a03,9c7b42d1ba2182aec02e5ffc2783fa9f,920cc671dec5499bdb09153b3794b324,Yes,40.15,135,2015-10-09 21:59:08
5281012e9f08f4c485a02e898217a110,48f353cbec586512a1d337a01ba94da5,30c0d70c9cb9bb99529498fa4536f7ff,Yes,25.0,1,2016-01-26 00:38:59
44ffd09340d546bc4114b6c726ffefd0,b81b1dfe4cabd66bbfc97270c15c8e7a,8707c1cebd7da088a0f35b6ce250f9fd,Yes,5.0,1,2015-09-14 15:25:03
f8260e994c7cae182676931742a36b79,acef0f79e33c909b4a238ef63e0aab35,d61244ec17cc7eb22998f7b8f2fdc75c,Yes,462.92,1,2015-03-26 02:43:24
70f40ed441fe0b7f513eae88a631227c,d38f7b9e06ce684f349e7ea94cdf6395,38cf0eeb751a502fc2f77b20ce42767e,Yes,200.0,6,2017-12-25 16:18:00
236717f14e46e7bd30de1dc6222fd33d,f7d9e1087e2e586774005078e0b96264,d24a0fa11c949126fb0c5d7827b8cf9d,Yes,376.81,10,2017-04-11 10:49:37
3fa3e899c2f874bfd7df97b869524d23,b430837d66a2b39b93a1a347ef7952fe,43ce849972030459730d54013f0228f2,Yes,1.0,563,2014-01-08 20:38:38
5ca2092da1f9fb1ff6fe9b409561a8ca,766efaab7d0c0a64dd0365202fa8e7ff,45799d4ab51c3b9ef26ec20d8bbb7a7d,Yes,20.0,64,2018-03-01 12:19:42
096c8a5ecb5db2ff14c27690c362e936,c4d7576c559f0535508150fc42ee0bf9,9587bd0ac0e93c72cc7561d85ba334f0,Yes,25.0,1,2016-09-12 19:34:03
416765225f98d83695d1f5ab6e7dcf08,58083d3901cd5e36e8500c0db1e142c3,d5a04d9c7803366b2334d566b5dbe5cf,Yes,99.0,1,2017-02-16 17:20:06
986ebad6f5eef8dbe0d7c72a63c2d4fe,767efda0df31ae0854f7ea7a7598ac1b,67e4544d616a4cde529c2350b9afa71a,Yes,18.0,5,2017-01-17 23:20:50
61e27b21c5716a5e517c1ec3ea239c66,d7b6bb7f1e1e010a12914521d81fdfa9,f909dde485ead9783da1aabeb2aadb22,Yes,50.0,1,2014-10-06 11:41:51
c904e7a41defe22a93da71f20a811d8c,12aae0bb8893b93c5e4a6af73cf81275,cc4b5514913b1287559f28c8cf5a8b40,No,50.0,1,2016-02-16 18:50:29
f3be13ecbbda90dc4d171ebb981f4384,897093d257b34ada68382dbb8ada389a,be635b72f91e693dc59fb786a59f03cd,Yes,50.0,1,2014-02-10 16:57:09
b781e71caa7c8d20db413de70f3ad6df,10b82c77ed960609f3f85c9e86e1dd2e,a0cb1ac4411c0d75726f662b0f8bf015,Yes,62.14,2,2017-06-29 21:40:32
7958c3ed54cfafc059ba689f981ef97e,113af0910e426f601033741e7bf6fb9c,99528ac3680e84b1dec7d6db74c2f391,Yes,20.0,5,2014-01-28 15:54:14
875346b2bd6cc96f3a6ceee8dded067a,304e2df21605f60dabb0d96fd26c624d,7c63f1b0014ce2dd6e92ea17b7a41adc,Yes,150.0,6,2015-02-28 12:04:43
6ded7a05234894b4a3af4bd8a9965dc7,d7c1b1b498eb210eae29fa7c9fc3ff34,2d8b1f6bcbceb156d09650a095cea783,Yes,100.0,9,2016-12-20 13:14:37
ec470b1c37cc8edb38bee8df12595ba3,d361c9d6edcba989f274e99853842cf4,095794f02e646fa7c32f9cbb1b217052,Yes,10.0,1,2014-12-15 21:22:03
38421ccf19c44c4279ce3c9614a4bc20,bf47a3bbb51b00af2022dc0c0a12ce82,45f4411ae4a0bb2f6bd60dbeacb4889a,Yes,5.0,14,2017-12-01 09:55:46
a10790ceb0aa7d1667e8e9a7b777df21,8196d5b64ed92d3eec374629256b348f,fd44c78308f2e79d610083d5c76b88b1,Yes,50.0,14,2015-05-14 19:45:12
6312abd97cc1e8bdd579c39836f3e1d0,2e05b3cf37062350ce9d297728ca6467,84a09bc03f3c2282a203fc1eb4009c98,No,100.0,23,2017-11-29 21:02:16
dca9f33323ec8f1f7e44022a412b5eb1,b2eef226357eac30ad80359365db4fb7,fc0a06757afdbdcf06d6163d5f60d8ac,Yes,99.0,1,2017-08-11 19:44:14
2b730fd254887a7c3e38810d7054d868,cd71d1b6cb44867925e9980831f8ec15,02835bd5135e8c5df560c8939729f3af,Yes,50.0,1,2014-11-29 19:21:56
68f1c55c4cb6feda111eb8df6170ea0d,72c8c69e1a869c8795fb796bc2d53184,1ca2208845584568fea559deaaced4ca,Yes,1.0,307,2017-07-01 11:39:24
843e0264ac596f1357527477ff7b618b,1298cd888a0825e97a270e372c4e6854,72b9343d022422fd56d0da54803ab81f,Yes,38.46,1,2013-07-31 14:51:23
a0045899be7d7b37cf8358ff8bb85a47,d49081f475163f78e47ae08abc3fad4a,c5895b9f5a2653a43c946ad8eee58481,Yes,100.0,1,2018-04-17 13:39:47
76411fdae1ac2a4f0878da81eb592fc4,2e5b965d6c5dab921a2e317d9031aa19,e9a6b6b90b8d9257e7ecc2402aaf423c,Yes,25.0,1,2013-10-07 01:23:33
32a8b453f6e1f1e93148e64670203f1c,fbb9ff7bb81b92c06c6b02c5ab91c838,703569c771b42ca400a57996d47f2454,Yes,50.0,7,2017-07-03 23:03:42
eb44975a2c5bec91cbfeeae3414348cb,0bff2f704a3b1c06edbca94c96367e98,4bdc37046602ef87da656574674c90f8,No,60.0,1,2018-01-26 11:37:45
bf8b353cf16c8d4b2dd400d29cb82344,1ceee53a50bc9ba1e5e76dbe4b6c4ecb,a51a58b037664f8bfd4a26c26842aa76,Yes,3.0,144,2016-05-07 11:49:07
55fc72e2a71163c3ad961cfcd9c1d107,6336047ba39ba96c0fa6be0a8193f3f6,ff16dfb266fec3b96670746b0c5bc7e8,Yes,25.0,1,2016-03-10 22:58:53
a4cc1f76e071381e30edcdc1fc30e5eb,1a7b651e582b908426dc12fd11f27299,ee3280652a9e3edf0d071c756a581c36,Yes,50.0,45,2017-11-14 11:28:22
c63940b9a48bd03cda7f4985bbf7af6f,3e0e44fd6d8d1490933b5fad4f42ea90,b51c76411b51751f45527c63c69ead9e,Yes,10.0,587,2014-05-12 22:00:35
8b5e9fb18c496f401e7ff5f7612c70e9,459423b9d0a4bd3706c587615c74e419,bf2d11e488e899d29232de4fd72f258d,Yes,25.0,2,2017-09-23 14:17:42
e2d37b1eec3cd297a0d2a3412e3e9862,278d72ef1aa2b371cb4914c873c51c32,1f511deaab0e70f181ed11e0aa4e6526,Yes,25.0,1,2014-08-20 07:45:46
dc97dc18e387db66861bcffa169c06eb,33a59a01e869b63e41bd5721e399fbe2,657785ab533a65ee2945ee6a7806a792,No,35.45,199,2016-09-29 15:16:41
18f87d8256a74bc202bf9e549a7cbe8d,f595638dd0040a4d343b1217c5e22861,eca8376a7e7ac763f569fa363e31f8de,Yes,50.0,1,2016-08-26 22:55:42
412e9784835ec3479498642ef2bd56e9,3b6fc6279012e4c8ce61ddc300397db0,3eb13f185eddebd0c7495209cc6ef046,Yes,99.0,2,2014-12-17 16:16:28
610fe2b277075165bd598004835d5119,a55b4b4d61b965adb953c2ced5fc30a0,2608ab340339ba8ec67d7672dc1a15df,Yes,50.0,1,2017-09-09 15:41:10
a9c6255a2451d6e2ef1d7f738c63a04f,7c6652fa330383f47f2aaadb097cc383,05ec358f04a523ba713fb4dcb58e2470,Yes,147.9,2,2018-03-24 08:02:42
b992bc05d14717b41a7d18f7b7c89387,f25ef01a32b6fe6651687087d0d205c8,a80db0ffbe9344c761e773441c74d8b6,Yes,150.0,3,2014-10-25 07:39:36
9cda6374c2ae4a9cc64b64cc3bab51e0,0e1d99ff508c63318ef3298821e1c889,76579866686d47a5c9767d1d67cb1213,Yes,100.0,2,2014-12-02 07:31:41
d5ed84e353678a77aa9d03b33eaa89ba,4fa92f65218cd08c9ac0b154601652de,05e03f29dfaa1efd5aa2be630fc2081f,Yes,25.0,1,2015-09-23 11:04:15
3dd7297fc4adf028e0027827f1dc0e20,24ccc823924c691b0a6cc82f47edccc4,c079aa964b3e2a01eee47f8200e508db,Yes,6.32,2,2015-01-24 09:49:07
54711e5a934269bbc39e4691f7f26711,235ca24af4a8cdab5ef8097ea0beb548,0ea14319e688c2bf5353bef649edff74,Yes,50.0,1,2016-09-26 20:07:43
a8d6fbec0edd884ce06806b4531086ba,a314a5dcb81ac68e6258d34fe89dc45f,6c6803ca726eb327663131d4e285e44a,Yes,50.0,2,2013-02-19 13:42:51
82e7e30de2575f41453f7ad1bc882ee5,b6ecdd176549a399324ef09c329908cb,94e62e7e155bb413c8aaa943eb23dd9b,Yes,191.57,2,2016-12-29 23:05:28
b061e3244a124023c6dbe0c10553b39c,9183fef5a7ef296f1672128fd214a3ee,84f7826d772db712b6f6d20b2a1a1042,Yes,25.0,1,2018-02-13 13:50:20
7fafdcc24ec2e5a20c517b8ce16e69df,39d2600505cd7bee9a3b0db0dff07d11,cedcbfd9dcf12c2180fdc785958795a6,Yes,10.0,1,2013-02-15 01:56:50
7bf8c6ce4c54e027e49bde30c3ed60c7,80114eddf8a83dfb8c92f9b610f059c7,58150bbcaf8ce2eead482076c3853155,Yes,232.07,36,2017-11-14 01:43:14
bc57cde2e6b2dd26c232d5f3f131420f,b8b12357930111dbf16efdceebd6bba0,17260f159d8d6a70679a9fdd4d77724e,Yes,25.0,1,2017-09-27 20:39:51
da3105d6d14ae451632abaecfcb342da,2900ae64c501170857e469b392a89c3c,00c6111ccc051627aad7b07b259dfb8b,No,50.0,1,2015-04-15 10:58:01
5671ce5879600614cba856dc3485c69c,1904704ba62545497e497b0680cd0685,237db43817f34988f9d543ca518be4ee,No,5.0,5364,2015-02-21 18:25:01
705b619f677c71686a241a474e082b54,85818da6db5e8f010fcf97be16ed9ea8,de8b8ed34d1800ca93f7ef480857d872,Yes,1.0,447,2017-04-08 06:42:19
95f64ea653630a0ec553384dddcc24e1,1b2775582b964598535bc7ec75fa6f70,0102aaae71296d9ad9abef4cfccc5cd6,Yes,100.0,3,2017-08-22 04:25:25
a11c47ece2a793982ffb71fdef9247ed,7ad4a55e869cdeee8e3a67c62d6d6cb4,27b212bf9395d21e9579e0535f8e8078,Yes,25.0,1,2017-02-03 12:12:59
46aa5c71840d01ec88df3b4b0026861b,a5913884be010b4e2214616f5c61051d,2ecea69d1faf25d02d003e78b949c1ef,No,50.0,1,2013-10-24 17:50:33
3270cc5ae1f68538c134fe8397433eab,abc3b623826faa3c31405b1889be7be9,a7994c3df97c789c483b87615e87c5b3,No,10.0,247,2016-08-29 16:48:04
f1c93926221b4558acd245ff2c56b5c7,fceabbfe5521fb220a3e7ea9501be7aa,e0e8113a0afc85712b5fe56eca261753,Yes,1.0,142,2013-12-31 17:35:07
9a43efde6e4e0ca9c1d653b6730d1fcb,eb354487a6c78f216ce444612fa003b8,5283bd0644782a15458477fab6be0117,Yes,45.0,2,2016-09-22 19:34:26
45503329ec0026437c81a1e64505f853,9ada51616b9ab50e41bb5268bec27a8d,6f74ffb17cbb2b616b1eef06bd4acd0c,Yes,1.0,1805,2013-01-16 01:05:03
a8848cdaf8850600b2e68ce1a7633e8d,f4dbe42a3dcbf77d995346c630a9803a,11ec38524f609430286d1b5d58825874,Yes,1.0,1,2013-10-04 00:10:00
24fe8c2a25351e0ed428db1443e5e814,c284a9bfb6def5e3be4603876789d5e9,b3955c2bc0acb051ed174813ec14aee8,Yes,25.0,21,2015-07-22 15:15:43
c4f64a1ee47c4e04b39551da4f3c795a,1b18492686da5c7e58d5c431cc201886,05297b0b9d94fe35e63b043e2fb1cbb3,Yes,40.0,1,2017-08-24 00:24:41
65497854376c96dae7e01cd68600f98f,32b22d8f8b98eadead4f790a44a8d2cf,6ffc001fff2e8e494a052be4bf957b13,No,53.28,2,2017-09-01 18:03:03
ef580458b8563b84ea0360ce27aed247,ee3191250de87e2b234a1138ed09baaa,66e595ca2936f66f965ebdd432914112,Yes,25.0,2,2013-03-27 13:29:35
c26d17a2d7800b1d0b0d554b7589047a,8c0761b057c7c2061a34fd5d6cf9e892,b9e49332a50d4d2f03fa7ccb36a8fa9f,Yes,100.0,5,2014-09-17 17:26:17
8b2b7ce017a6412ead150cb112958b7b,88d565e1f6c4b3d6f597b56712f9830b,275d2e0db3f4de8919f85cc74d528e14,Yes,50.0,3,2013-10-15 18:48:40
94ffff811d858353505efdf2a433ab56,d37f10afd445be64ae2dc403e36d8686,7629c29e666e3f6da8a8298dcc674620,Yes,50.0,1,2017-03-14 19:51:24
04dd66d0946130ccf6b62fbeed3feaa6,3fc0ada8cf6f0d912a031c685e98213b,df0ffb54a725f3be935b4e60dd5c689d,Yes,50.0,1,2017-07-19 19:05:08
4c311e4269c1865048c2553c700a42a1,4e36ec1efbfe994be6d063105468bb19,6ec314cc47af64e3b23c8abd56fa23c6,No,25.0,10,2017-08-21 22:09:31
b88dcaaf8eb195aedb69b8ed1bb1413e,4afbd6714f917591bbe9f2f3cde783ea,cee760113aefa582b4039555272c94f4,Yes,1.0,11,2014-12-06 16:17:21
75ad5a84e3577527842f4409b9388102,65f716bb53852a3a309c520356e27973,91308dd0c52037c756588996222581f0,Yes,50.0,1,2016-10-20 09:55:49
