Project ID,Resource Item Name,Resource Quantity,Resource Unit Price,Resource Vendor Name
854e1b379d65ea4118f493dafff34c27,"treaties, trenches, mud, and blood (nathan hale's hazardous tales #4): a world war i tale",1.0,9.41,Amazon Business
b35185749e9f1fd8d5806950649fb4d6,dg547 - magna-tiles&#174; - master set,1.0,129.99,Lakeshore Learning Materials
f3d16ee0e38d91f82f0a5a11e84f1ba8,roaring rockets (amazing machines),1.0,3.61,Amazon Business
314cf812905fba10dd653290717c1e9e,purell instant hand sanitizer with aloe 8 oz.,10.0,3.39,Quill.com
2df1ae23e9119547058d78c74f8dd623,"sunchips variety pack 1.5-oz., 60 count",2.0,33.99,Quill.com
d649eb1580dd82e5bd2dfcd90b96a46c,"about fish: a guide for children cathryn sill, john sill (il",1.0,5.8,AKJ Education
070932168f267fb1f17e5e313e464390,muppets most wanted read-along storybook and cd,1.0,6.99,Amazon Business
145d87a81811f7c95bd3d1c7f44a0f92,fomann kids magic gloves children knit gloves wholesale 12 pairs(7 to 16 years),2.0,19.95,Amazon Business
540efb1cc70888b3a5f6dd3c425bd739,twelve (the winnie years),1.0,6.23,Amazon Business
2ac0221f71a2225973b3bf85444b61fb,fitdeck junior,1.0,14.75,Amazon Business
dd6046738c840aa9695f8271e412e680,how to lose all your friends (picture puffin books (pb)),1.0,12.53,Amazon Business
f7f52e0fc640dadd0d86d323f227590a,"apple ipad 3 retina display tablet 16gb, wi-fi, black (certified refurbished)",2.0,181.99,Amazon Business
4448db6dbb13527b4d7cb04ad425aee9,"the adventure time encyclopaedia (encyclopedia): inhabitants, lore, spells, and ancient crypt warnings of the land of ooo circa 19.56 b.g.e. - 501 a.g.e.",1.0,12.87,Amazon Business
b3bcbfe858b9f425fd2141f61ecc053b,icarez® [hd clear] for apple ipad mini / ipad mini 2 / ipad mini 3 highest quality premium screen protector high definition ultra clear anti bacterial anti-oil anti scratch bubble free reduce fingerprint no rainbow washable screen protector **pet film made in japan** easy install & green healthy product with lifetime replacement warranty (2-pack) - retail packaging 2014,2.0,5.95,Amazon Business
353283894379d922a4a40d98d175aabe,are you a ladybug? (backyard books),1.0,6.91,Amazon Business
18b4dab652f1c62a3351b2718847c0b0,logitech stereo headset h110 - headset,5.0,21.99,Best Buy Education
2e086848607d525dfe1dc4eb748b77e0,23873-1001 - surebonder 9001 waterproof flexible adhesive - 2 oz,8.0,3.05,Blick Art Materials
7c044cb9d3158e49c3b65cdf2212ea6c,the easy way,1.0,5.8,AKJ Education
880388c0732ca484bacadffd597da737,a dog's purpose,1.0,7.4,Amazon Business
2b95bd95320750b58d899df53ff3a0c4,"trideer 65cm exercise yoga balancing ball (ball with ring (black), 65cm)",4.0,27.99,Amazon Business
6abc226081ab38c86abfdd9ce44a0d31,"dude, that's rude!: (get some manners) (laugh & learn®)",1.0,7.98,Amazon Business
e25d22421739f027fb1832ddf354421a,"hp 932xl/933 high yield black and standard c/m/y color ink cartridges (n9h62fn#140), combo 4/pack",2.0,70.99,Staples Advantage
ed139ee499affa52d0cec684001eaf29,mighty mixer,1.0,21.21,Kaplan Early Learning Company
bcdd7496325d1734d53ac990f9fd72a0,x-acto electric pencil sharpeners putty/black,1.0,20.69,Quill.com
a5718243529ce13b3bf24ad2b6eb50e2,warning volcano! the story of mount st. helens,1.0,5.15,AKJ Education
d368a44b4b611a3d54b3014524f5886f,fk212 - solar system floor puzzle,1.0,12.99,Lakeshore Learning Materials
581223dd522fe8bbcdbf17815affe269,amazon - case for amazon fire 7'tablets - black,1.0,21.22,Best Buy Education
43fbe874587e6f164dd33c4cc5193fe0,but it's not my fault! (responsible me!),1.0,9.3,Amazon Business
7495165fd5af8a19fbc025d8729fc8be,"dinosaur figure,72 piece mini dinosaur toy set,great safety material assorted vinyl plastic dinosaur,zoo world dino dinosaur playset toys for boys cupcake toppers party favors learning resources",1.0,7.49,Amazon Business
c7372eae179d690ece8b27fc97010c82,rocky and daisy at the park (my two dogs),1.0,6.25,Amazon Business
976da0611dcef77653968c50a45ffa5e,bd520x - power pen math quiz cards - complete set,1.0,75.0,Lakeshore Learning Materials
a6a9d57673ca9e04206e050ceccae940,"acer chromebook, 11.6-inch, cb3-111-c670 (intel celeron, 2gb, 16gb ssd, white)",2.0,159.99,Amazon Business
c1a756c57e7279c3b01477d141050308,pinky and rex and the spelling bee,1.0,2.91,AKJ Education
32ac32a806306e4d815c2b61930b2634,califone listening first stereo headphone 2810 pa   headphones,7.0,13.82,CDW-G
2a08a07dd107042a9f750c4759213635,the water cycle,1.0,5.35,Amazon Business
bae32662cb017782a4d767b5e3b7d41b,belkin 6-outlet surge protector with 2 ft. cord (2-pack),1.0,15.99,Amazon Business
52dcd6429b6d8a660f47ee844951c678,play doh 36-can mega pack - amazon exclusive,1.0,24.99,Amazon Business
7adfe767c273c2ef231e92d980205c08,creeping land snails nancy white,1.0,15.53,AKJ Education
3df18d3d6781367e9a4055ab07f15cb8,makerbot build plate tape (replicator mini),1.0,9.99,Staples Advantage
916fa8c06f5e36e1ead87d0936fb0c3c,beloved,1.0,11.68,Amazon Business
2312de74aff6e8805b5842d0793ad152,"esylife 12 inch strong rust resistant bird feeder hooks plant hanger tree branch hook, 3 pieces",1.0,6.99,Amazon Business
1b1331f394f3cdf003e9f5714d08328d,twelfth night: third series (arden shakespeare),1.0,16.09,Amazon Business
2be0ec6bfb25a96fa67b871032c7a38e,"13111-1003 - pacon tag board - 9"" x 12"" x 2 ply, white, 100 sheets",2.0,4.46,Blick Art Materials
3320fb5b0e35b91c689d7b39020fea64,lc890x - lakeshore career costume set,1.0,349.0,Lakeshore Learning Materials
64552fe1b23da884e1577729aa3ea191,aa234 - unlock it! number match,1.0,29.99,Lakeshore Learning Materials
28600eb6ceae48310f5c26371a40c2c9,chalk paintbox ink pad - blossom pastels - set of 8,2.0,13.56,Nasco
ffcd7131ed119ecb95f0fdcab1690d34,if you lived with the indians of the northwest coast,1.0,5.1,AKJ Education
2677c7be3e917aa327808eacb34eae6d,kt2901 - daily attendance & classroom helpers chart,1.0,24.99,Lakeshore Learning Materials
b501a579c6db983a55aebb4ace1c5686,"mine, all mine",1.0,6.56,AKJ Education
82000a6c5c60d1e59cf46ea2e64b649d,grover 8020 autoharp tuning hammer,1.0,3.12,Amazon Business
ff8479ac5341237c20cf58aa700108c8,"wilson jones 1 inch 3 ring binder, basic round ring view binder, white, 12 pack (w362-14wpk)",1.0,32.49,Amazon Business
713ca465103f81467acb0dc3e4b6f0b0,fs491 - human x-rays - set of 18,1.0,29.99,Lakeshore Learning Materials
4df3cd34ae7716e4f126bfe50ebfe1e2,diatonic alto metallophone with mallets,1.0,279.99,Woodwind and Brasswind
15f4f1d0bb231dec8f721b1103f34651,"city adventures, no. 3: calling all cars! (lego reader, level 1)",1.0,3.99,Amazon Business
a70657913d53e4d86962491801e4ccfa,"high sierra loop backpack, black/charcoal",1.0,27.99,Amazon Business
9e67995728e29560c6ae2bc2fceec9b7,"pacon lightweight construction paper, 9-inches by 12-inches, assorted colors, 500 count (6555)",1.0,9.53,Amazon Business
77de763ac3cd5b47f1b163e3e04c0733,poof&#174; mini football,2.0,3.56,Nasco
efbe574e065fc7ec48fc084e6baa0fa3,"amazonbasics 3-ring binder, 1 inch - 4-pack (white)",7.0,9.64,Amazon Business
9c5ba362b7cbd943b8db1062652858ed,el curioso incidente del perro a media noche / the curious incident of the dog in the night time (spanish edition),3.0,14.63,Amazon Business
19cfba79598639ed5e8c5f0caad40d58,"staples pastels 30% recycled colored copy paper, 8 1/2"" x 11"", 20 lb., green, 500 sheets/rm",2.0,4.06,Staples Advantage
6fb3e8474045970766a5219d79ae9acd,ivy and bean boxed set 2 (books 4-6),1.0,15.42,Amazon Business
e27a7ed60cfa1f40370f88932c6ca94e,visitor,,,
a5f7e3204258f66299ddbf3001966b00,see-n-read reading tool - document size 8-12 x 3 pack of 10,1.0,24.61,Nasco
4fb36212b9a0950dd9dfccfddcc06523,ff947 - community & careers theme box,3.0,59.99,Lakeshore Learning Materials
6beb3b47ef42d64ecaf02ddf8e7448e1,"swissgear polyester student travel backpack, green",2.0,37.39,Staples Advantage
ddbeb45d749ac5c3a629ff7187e48a78,the game of life adventures,1.0,5.6,Amazon Business
d65313a723faacff32056bf0fc052bda,"ikea cord set, white",4.0,9.87,Amazon Business
a19786f4956f476eaddc270c08f1add3,terror on tour,1.0,4.37,AKJ Education
3a8993d969ad88044e3dbd7a8483b185,px8vt - superbright liquid tempera paint - pint - violet,1.0,1.99,Lakeshore Learning Materials
2dbac8ee20eeec5fc3c85a1f1645d2bd,"gaiam kids balance ball chair - classic children's stability ball chair, child classroom desk seating, green",4.0,46.81,Amazon Business
de0a0705489cc11ffdd2a5523e46f8c2,index cards 3x5 narrow rule white pack of 100 - school smart,20.0,0.66,School Specialty
a6a65c0b2471debf767e9ba823147dbf,aa612 - best-buy wooden blocks - master set,1.0,129.99,Lakeshore Learning Materials
d1704ae87c1185b9c733fd3904ac7bfe,seat sack medium-15'' original black,5.0,11.35,School Specialty
3aef0d96ee482d0f09b4eda028342d82,guided science readers parent pack: levels e-f: 12 fun nonfiction books that are just right for new readers,1.0,16.19,Amazon Business
d79988b355f4abcbd315ee18c7644658,word fun books set 2 (set of 9 books),1.0,72.95,Kaplan Early Learning Company
dc3789d58ee7f6a6121c4ea7671daaf0,sat  vocabulary building  flashcards,5.0,9.45,AKJ Education
30047d20d5c9204376c24323ed96d49a,round is a tortilla: a book of shapes,1.0,4.39,Amazon Business
4c352f0e35439f49425748cd075ca191,key battles of the civil war,1.0,6.56,AKJ Education
2278a4c7e381732d9a0ee37c4c041c0a,construction paper 50 sheet asst,5.0,2.13,Teachers' School Supply
59d36d59d320f271bdd3fa3a13d1d836,hh315x - mastering math skills - interactive cd-rom bundle - single license cd-roms,1.0,149.0,Lakeshore Learning Materials
31498684299f114ee9481b9ba497895e,balolo walnut wood cover for bose soundlink mini ii,1.0,24.9,Amazon Business
9e4fe0023dfb8f222f23a663ec094443,dd105 - black write & wipe markers - thin-line - set of 4,1.0,3.99,Lakeshore Learning Materials
06fc8681440b781d42affd37b61b1bc2,pp803 - common core math practice cards - grade 3,1.0,29.99,Lakeshore Learning Materials
1b5f255de062ef57e4005644b5198704,"charles leonard multi-purpose felt erasers, 2 x 2 inches each, 12 erasers per pack, charcoal, 1 pack  (74520)",2.0,15.94,Amazon Business
5015508572605ea2848ca458b51ce144,the feelings book,1.0,6.08,Amazon Business
ce3a1b0571f13adc57b5990e35ee1449,stetro grips - 144-pk,1.0,36.52,Teachers' School Supply
bace7bf4a06f022a373647f56cbac0fd,lm520 - all-purpose mobile teaching easel - elementary,1.0,349.0,Lakeshore Learning Materials
87c7257d00696c0b3c73358d727aea45,electric school pencil sharpener pro blue-gray,1.0,57.99,Teachers' School Supply
e7d06ff439c5515cc036b441535ef13a,"coleman 5-gallon beverage cooler, orange",1.0,22.88,Amazon Business
32ef693801ec7e0eb1cb36bee76d0087,"acer chromebook 11 cb3-111-c670 (11.6-inch hd, 2gb, 16gb)",1.0,182.99,Amazon Business
ecfff458cd39be46692109080d9ab698,giant foam rings,1.0,43.75,Nasco
08e31f6fd89adcb67501317e1c47c6f2,pp904 - jumbo magnetic multiplication arrays - set of 4,1.0,39.99,Lakeshore Learning Materials
ad2ecaef7f296909d5cfaca7f37d984b,"inflated stability wobble cushion / exercise fitness core balance disc (black),13 inches / 33 cm diameter",1.0,16.99,Amazon Business
bbe86d7373079b159c7af5f73da98f4f,"spare products anti microbial screen protector film for amazon kindle fire hd 7"" clear, 2/pk",1.0,9.99,Quill.com
3b0726fb3337aa66c092579c520ca113,volumetric solids set,6.0,13.28,Carolina Biological Supply Company
84026d6e8e7a5acb4782adb8737730ac,hamilton beach wave crusher multi-function blender,2.0,31.24,Amazon Business
f4ce9aeb4331dc9a3fa11e80fa532898,"moko amazon kindle fire hd 6 2014 case - slim folding cover case for amazon kindle fire hd 6 inch 2014 tablet, black",5.0,9.99,Amazon Business
956f65d1785c0c35ffcd47a9372bbdb3,"highland notes, original pad, 1.5"" x 2"", yellow, 12/pk",20.0,2.54,Quill.com
574077f617adad5c2f6f49bf346a9c9a,"hokki stool - 18"" light blue",6.0,105.36,Kaplan Early Learning Company
d298b15e4250d8152e24508ac9898310,ee513tl - kids colors&amp;#8482; 13 1/2&#34; stacking chair - teal,1.0,49.99,Lakeshore Learning Materials
8a57af0f4e32c6926fed80ca1459894d,math for love prime climb,1.0,29.45,Amazon Business
cf260be8bdfbb099603387b2ae5d5381,autobiography of a face,1.0,13.08,Amazon Business
717dafe8d900e264b665019e3fbaaf23,apple - macbook pro� �- 13'display - intel core i5 - 8 gb memory - 512gb flash storage (latest model) - space gray,1.0,1999.99,Best Buy Education
6fa5de5eb7664ba4334804a0b3db1f5a,multiplication mats,1.0,9.99,
2902613969c8dd786790f0b38fa8e809,"spanish/english read & understand, fiction, grades 4-6 (enhanced ebook)",1.0,29.99,AKJ Education
dcac2cd59b7b5b035955d8e3cf9272bf,887850 model birch plywood 1/16 x 6 x 12  (6),1.0,33.09,Amazon Business
9cd2a0355c05d4733cb24d4b01d3cc2d,my map book (rise and shine),1.0,9.8,Amazon Business
e0c78a8175df5e34e832d14c56390069,sealife counters,1.0,16.96,Kaplan Early Learning Company
525b21902d0daf85dee5542bbd7188cc,pp539 - giant magnetic lined page,1.0,27.99,Lakeshore Learning Materials
b0944519a1c09d232c591bef5613687c,the antlered ship,1.0,10.62,Amazon Business
467cc1815cacb7616a690f0cd48686ad,numbers colors shapes,1.0,3.3,Amazon Business
ed484a7d1dd504ff53adbb062a51531e,lc856 - alphabet sounds teaching tubs,1.0,149.0,Lakeshore Learning Materials
f7adbee93130d3295a17ba7ecd884651,ts540x - giant comfy pillows - set of 4,1.0,249.0,Lakeshore Learning Materials
fd1ccae80d86201e7be70fec75367254,the eyeball collector,1.0,5.83,AKJ Education
3e281edeea929de38109acc405a6ee52,"darkiron n8 headphones headset with in line mic and volume control, extremely soft ear pad, noise cancelling cute earphones for cellphone smartphone iphone/ipad/laptop/tablet/computer/mp3/mp4/etc.(black)",6.0,18.98,Amazon Business
ffb9274a59f2fc89677e1c8deaf846f1,grade 2 fiction (10 bk set),1.0,35.64,AKJ Education
0ed5a9992b6eeb86fee93afb997e9feb,samsung galaxy tab 3   tablet,4.0,356.39,CDW-G
b97ae41fae7937e32f926626d186ad59,"dissecting needle, plastic handle, curved point",20.0,1.3,Carolina Biological Supply Company
294130fb6143afdd93bc58820545e128,douglas florian (3 bk set),1.0,23.35,AKJ Education
ad7eef1b133b4b501a89f33cec15b228,samsung chromebook 3 xe500c13k - 11.6' - celeron n3060 - 4 gb ram - 16 gb ssd,1.0,195.1,Best Buy Education
fc976e8b8a6a34758b384d2a544d9c18,hercules series white wood chiavari chair,1.0,57.17,Amazon Business
7bdbfa544190b674b11e0795a37e94a3,hp laserjet pro m452dn single-function color laser printer,1.0,249.99,Quill.com
24e9a5bd8b3bcf529eda8b47f8198d47,self-help for kids book set (set of 4) - paperback,1.0,29.71,Kaplan Early Learning Company
974a254abc4d4d564b51fc708a18cd13,"unbroken: a world war ii story of survival, resilience, and redemption",1.0,11.81,Amazon Business
a508ab5875ba541a7691870003e1d901,"3doodler create 3d printing pen set with 50 plastic strands, sapphire blue",1.0,99.99,Amazon Business
f28d80edf6c99d7d20cba70d23ab9373,children should know/13 paintings,1.0,11.43,Blick Art Materials
230ec37022881109975d1b64327db933,ll112ye - heavy-duty paper tray - yellow,2.0,6.99,Lakeshore Learning Materials
5a1d6f3168d6d179349a628f709d5bc2,happy birthday to you!,1.0,12.4,AKJ Education
c5d14579b205a33b48be8b1c4cc055a2,"the complete ramona collection: beezus and ramona, ramona and her father, ramona and her mother, ramona quimby, age 8, ramona forever, ramona the brave, ramona the pest, ramona's world",1.0,25.42,Amazon Business
50c88af0d9130702ba1693e319ea9f18,hh145 - how are you feeling today? display center,1.0,29.99,Lakeshore Learning Materials
2fc2f1f3375c67031f2f4db995e40067,adventurer pro precision balance 51g x 0.001g ,2.0,836.1,Sargent-Welch
71d336c3b71486e10efb7142608b200f,tk16734232t sheet stock acrylic 24l x 24w x  0.118 thick 170 max. temp. f clear,5.0,17.43,Grainger
510d0bbe19960d4f4ccd0d4cf3528821,"worst of friends: thomas jefferson, john adams and the true story of an american feud",1.0,13.37,Amazon Business
bf000773a41576ff1e36b346bea10e17,"jif to go creamy peanut butter, 1.5 ounce (pack of 36)",3.0,14.8,Amazon Business
375c9fd8ff5ae6b633009ba697e5c209,xyzprinting - da vinci junior 1.0 3d printer - tangerine,1.0,248.44,Best Buy Education
b729899a267bbe08e765edf0f1806f5f,apple - ipad� mini 2 with wi-fi - 16gb - space gray,2.0,270.3,Best Buy Education
2d0594358fbb6994838338d235a3c96c,do unto otters: a book about manners,1.0,6.94,Amazon Business
8c80721d4ae3081d67795d436069caf2,the littles,10.0,3.77,Amazon Business
56cd2a4ce749444ff7d892b376552ca0,class trip to the cave of doom #3 (dragon slayers' academy),1.0,4.99,Amazon Business
d66994384ab61e33d6492410abda8c98,"paper mate flair felt tip pens, medium point (0.7mm), purple, 12 count",1.0,9.21,Amazon Business
6d88db2b946b6990f8541ef8fb2de192,"epson durabrite ultra standard-capacity ink cartridge, color multipack (t220520)",1.0,24.98,Amazon Business
afa70888872e6d8796da2fdb6ac59bb1,"bic round stic pens medium point, red",2.0,1.79,Quill.com
091b09ab0b78bc2c439d76f391493f9f,pigling: a cinderella story [a korean tale] dan jolley,1.0,6.53,AKJ Education
8082dd28f2f1aa2e7b4547c36ab70d37,dd106 - write & wipe broad-tip markers - 4-color set,10.0,3.99,Lakeshore Learning Materials
32852c984d3e9e9044a2524afcb5422e,insignia? - 10.1'- tablet - 32gb,2.0,83.04,Best Buy Education
22d85d7c4ff7cc5a11a7270a846593f3,makala dolphin bridge red burst soprano ukulele,4.0,44.99,Amazon Business
5e5b348c4eeebcf91a4edacf0b4e980f,yb10ye - lakeshore storage boxes - yellow,1.0,4.99,Lakeshore Learning Materials
4b33a84eca41bed4eff08332d86ea33c,hh411 - can do! vocabulary game,1.0,16.99,Lakeshore Learning Materials
29978be731938ff0fd1d7ae9b02a2649,fantastic mr. fox,1.0,4.42,Amazon Business
0cce3c3e14acaff11e60dd2fe57a8be4,rr708 - vowel sounds sorting garden,1.0,29.99,Lakeshore Learning Materials
a548893b1304eb3b3cc256a39531e902,dd282bu - the reading pillow - blue,1.0,59.99,Lakeshore Learning Materials
0c31ccf9f5de790cdaa016205a02b40c,3 hole 12 sheet adjustable hole punch,1.0,9.99,Teachers' School Supply
bad174b1fc2c015a290dcf3af178b47e,"frog thing eric drachman, narrated by eric drachman, james m",1.0,13.83,AKJ Education
1873b4419e3b98e9317c92e1acae0b28,fk109 - bugs floor puzzle,1.0,12.99,Lakeshore Learning Materials
76d075bb70db347102591f032be4ab67,"health warrior chia bars, tropical variety pack, gluten free, 25g bars, 15 count",1.0,5.99,Amazon Business
fbb68ef4ef7c5dcf3ced1b205ed922c2,jam paper plastic folder with clasps lime green,1.0,14.19,Staples Advantage
e99dc60cd64e5b2af6516326aca69dbd,ipevo ipevo vz-1 hd vga/usb dual-mode document camera(cdvu-05ip),1.0,139.0,Amazon Business
b7d05ceb1db540138cff3b49fa5bf0d8,lifecyclers butterfly frog and plant,1.0,15.0,School Specialty
bcb651fb03e5a851cd24b154f0e171c4,ta50rg - construction paper - 9&amp;#34; x 12&#34; - orange,2.0,1.19,Lakeshore Learning Materials
d33846579789f3e981fd5967445977b1,"winsome obsidian pub table round black mdf top with black leg and base - 23.7-inch top, 39.76-inch height",2.0,60.38,Amazon Business
25d89dbb379046e28ca2153815e002b3,"spin master games, logo 2nd edition board game",1.0,14.81,Amazon Business
cc740e543f3edd07767a90765f202207,the final four,1.0,8.99,Amazon Business
23a6fa53029287bc09c69041161d7a31,black & decker ldx120pk 20-volt max lithium-ion drill and project kit,3.0,69.99,Amazon Business
71d5a44f87d2188f95e4ac8cb178de9f,"bintiva inflated stability wobble cushion, including free pump / exercise fitness core balance disc, gray, 13 inches(33 cm)",8.0,14.99,Amazon Business
0495ff920af417f875ecacd33783e091,"hfs 17"" blade a3 new heavy duty guillotine paper cutter - 17"" commercial metal base a3/a4 trimmer",1.0,149.0,Amazon Business
006ea28b8ea811946932cf06692905a0,"do a dot art! markers 6-pack rainbow washable paint markers, the original dot marker",1.0,15.99,Amazon Business
8996d928478c4b4c92341226f3c0594e,creative teaching press inspire u painted palette 4-poster pack #1 (7487),1.0,13.95,Amazon Business
6516522524a7f9776b711461bd9acf53,"gosports indoor / outdoor ladder toss game set with 6 rubber bolos, carrying case and score trackers",4.0,32.99,Amazon Business
a3d61a75118bf88d0c2cffab75cc3bcc,inside out and back again,2.0,5.83,AKJ Education
5c3751d347e8c53d8b6714794dde2075,learning resources creative color cubes (100pc),1.0,20.99,Amazon Business
7da42a16e4eb595466c91e3a8a9bab51,"inflated stability wobble cushion / exercise fitness core balance disc (black),13 inches / 33 cm diameter",9.0,14.99,Amazon Business
2d9043240b7ac828871b854baecc23d6,"under, over, by the clover",1.0,5.07,AKJ Education
5ffb0e2fd6fbef0a4daddbed1b4f3e29,crayola(r) model magic primary colors classpack (75 - 1 oz. packs),1.0,40.76,Kaplan Early Learning Company
6e189763e4c9a7aa36fdaa41518545cf,embedment types of insect legs.,1.0,29.75,Ward's Science
486f13e03c44963b38585537ef25f120,when clay sings,1.0,5.83,AKJ Education
2ce0c109e25814701f47f1aee0baeac0,judy blume's fudge box set,1.0,16.63,Amazon Business
166718d814a9fb7da47edb3cd26c617a,the safest lie,1.0,12.19,Amazon Business
46db1a47ae9a9ec1377f69d756921b76,jj670 - privacy partition storage rack,2.0,29.99,Lakeshore Learning Materials
cf3b24a216e1885058b8f00e31085bcf,"pepperell stretch magic 0.7mm bead and jewelry cord, 100m, clear",1.0,15.59,Amazon Business
816ae3dc9114a30ed4574bec9bb4552a,book daily warm-ups common english idioms i gr 5-8,1.0,20.44,School Specialty
e6205274dd60e7f325d825b7e6ee121b,"creative teaching press large vertical incentive chart, green, 10 ea/bd",1.0,25.99,Staples Advantage
d76a901ff7ee40e6f2758a11f0154e25,"1/4"" x 2' x 4' medium density fiberboard",10.0,7.42,
f05804ff590c1a1d3fa23aab6aae9bba,eight keys,1.0,5.1,AKJ Education
2893c13fac7703965026ff98d2803047,barbie fashionistas doll (4-pack),1.0,39.0,Amazon Business
2f44c01db26b2e577a7365df1c07fad0,"best dry erase markers (bulk set of 36!) in assorted colors - usable on any whiteboard surface - fine point white board pens in 12 different colors - including black, neon, red, green, blue, & more",3.0,19.99,Amazon Business
c4084284d59b2b4e0a55749c706ef8c8,who was thomas jefferson?,1.0,4.12,Amazon Business
fa4fc3bc8b5e293e66cc6a533132e183,dd728 - developing writing skills magnetic teaching charts,1.0,24.99,Lakeshore Learning Materials
5fead0a63c70bc2e02b64683499d5148,hl125 - jumbo colored craft sticks,1.0,2.99,Lakeshore Learning Materials
34dadd0ab22d619909fb268002f69772,follow the drinking gourd,1.0,17.06,Amazon Business
52ad49f9b4fa6d5f31c74c069db55bf2,"chefland 200 count disposable plastic cups, 3-ounce, (2/100)",4.0,9.99,Amazon Business
e5468b9b40145dc6f5f21b51a8c75f84,pp255 - rhyming is a snap,1.0,24.99,Lakeshore Learning Materials
0dfba10f0b472746a6f299ae1305a8b5,10-piece gardening tool set with zippered detachable tote and folding stool seat with backrest,3.0,38.75,Amazon Business
667f71689ee27c1ec2ac49bb2ff85793,"expo low odor chisel tip dry erase markers, 16 colored markers",1.0,12.26,Amazon Business
ddb3e75a11bdf1f376a788510163f57c,cloudy day sunny day,1.0,2.88,AKJ Education
b4b726b25ee2c8fb9ed2c43d3c511ef0,"kids kore wobble chair 14"" - green",1.0,59.49,Kaplan Early Learning Company
c7a657df45d922688f2c4a5ccc4d3cf6,"gaiam kids balance ball chair replacement ball, orange, 35cm",1.0,14.98,Amazon Business
f23db5b66322f8ad6a18b3b6d29f329f,pacon corporation - array card stock pastel 100 sht 5 colors 8- 1/2 x 11,2.0,13.69,Teachers' School Supply
591c656556feedff5ea6818538d2058e,puppy mudge takes a bath,1.0,17.96,AKJ Education
10dd1e794b90975d97e7537734e4c773,lysol professional disinfectant foam,1.0,4.67,Quill.com
77887d39f6768773d05843aa7863824b,label index tabs assorted 8 inserts,16.0,1.23,School Specialty
7da17a7f572fc3997cb3e901e5a56b07,"sharpie 1829202 metallic fine point permanent marker, assorted colors, 2-pack",1.0,3.94,Amazon Business
1ad8e845334b73cb500147457b85ef89,the random house book of poetry for children,1.0,15.5,Amazon Business
5ae20405eecfb39a6ca2b51499a94c2c,lets explore earth  space science - grades k-1 - set of 10,2.0,61.63,Nasco
e064c7286d658e7cd7440053fbec893d,hp chromebook 11 g5   11 6    celeron n3060   4 gb ram   16 gb ssd,17.0,182.99,CDW-G
334f98faae47a70041d7be6f51b7c2b3,el coronel no tiene quien le escriba (vintage espanol) (spanish edition),2.0,11.09,Amazon Business
a17689dc5d21744a446227c416d743eb,tt483 - classroom carpet for 20,1.0,379.0,Lakeshore Learning Materials
6ae2e2a7b42f73cf91eb7513530e985a,"1-1/4"" flat wooden toy wheel - bag of 50",1.0,11.5,Amazon Business
e315d5b3855dd9b5f2e2833d1a254609,kt1100 - basic skills practice ring,1.0,7.99,Lakeshore Learning Materials
eb68d0a2eaa3eb4f1d87fbad285e6262,"scotch 810 magic tape, 3/4"" x 1296"" - 12 rolls",1.0,23.99,Amazon Business
50c8f0f25b058769e4f2d09ca056da4f,ll570 - engineer-a-coaster activity kit,1.0,49.99,Lakeshore Learning Materials
cadbe5310d5f58a26b4ec59cbb4762b5,the courage of sarah noble,25.0,4.56,Amazon Business
f1d4945e1d21b438ed37b76221c50b09,"best dry erase whiteboard markers, 12 assorted color, set of 36",1.0,19.99,Amazon Business
0b3640ac6cb407145e799d9e0e1588ae,tuck everlasting,7.0,6.0,Amazon Business
0db64955c16c6bd6aeaac1f3e0e36825,the test (bluford high series #17),4.0,4.95,Amazon Business
64b21a9dc6af578e5d4cd67d436b05a2,captain awesome vs. the evil babysitter,1.0,3.38,Amazon Business
0646cad6eb707194eaf96a1c17fbcb32,mama panya's pancakes,1.0,6.85,Amazon Business
4bd5b242886004504db5b976bcd7dde4,who was harriet tubman?,1.0,4.37,AKJ Education
1e1e01e59c88c7872beac804b7f7f109,tt764 - toss & float parachute set,1.0,19.99,Lakeshore Learning Materials
b41407f372a454a8489e56a06072ac9c,aa612 - best-buy wooden blocks - master set,2.0,129.99,Lakeshore Learning Materials
231a10e781cef5a3340a40bd0b74157e,"15 easy biography mini-books: reproducible mini-books about famous americans that build content knowledge, vocabulary, and early reading skills (teaching resources)",1.0,9.26,Amazon Business
f1e091fc7efdae2393076b1078625daa,harry potter and the goblet of fire,40.0,8.14,Amazon Business
b03ee63c28905f7f7b65387ec23ff016,kid k'nex - build a bunch set - 66 pieces - for ages 3+ construction  educational toy,1.0,18.39,Amazon Business
0ba5ee85edf473438c77e2976ca8eb80,absolutely almost,4.0,5.83,AKJ Education
57a04b179daa12832f0eb11c0e04b38c,the catcher in the rye,1.0,6.0,Amazon Business
b6e433fd4646dea3f79a8134f5887285,"softsoap aquarium hand soap, 7.5 oz.",3.0,1.99,Staples Advantage
4a544f7a888039338dbab7f0cdc88849,dead girls don't lie,4.0,9.99,Amazon Business
a711703636889b394d6afc3627cf3e5c,"cushionart two kids throw pillow cases for baby, toddler or kids nursery - kids playroom decorative pillow covers - white abc123 - 18x18in - set of 2",1.0,19.95,Amazon Business
ef25895c712950dacc33a27e679789d1,cool trendz fine tip gel pen,1.0,9.6,
